region_code,priority,active
33.17.13.2006,36689,true
33.17.13.2007,36690,true
33.17.13.2008,36691,true
33.17.13.2009,36692,true
33.17.13.2010,36693,true
33.17.13.2011,36694,true
33.17.13.2012,36695,true
33.17.13.2013,36696,true
33.17.13.2014,36697,true
33.17.14.2001,36698,true
33.17.14.2002,36699,true
33.17.14.2003,36700,true
33.17.14.2004,36701,true
33.17.14.2005,36702,true
33.17.14.2006,36703,true
33.17.14.2007,36704,true
33.17.14.2008,36705,true
33.17.14.2009,36706,true
33.17.14.2010,36707,true
33.17.14.2011,36708,true
33.17.14.2012,36709,true
33.17.14.2013,36710,true
33.17.14.2014,36711,true
33.17.14.2015,36712,true
33.17.14.2016,36713,true
33.17.14.2017,36714,true
33.17.14.2018,36715,true
33.17.14.2019,36716,true
33.17.14.2020,36717,true
33.18.01.2001,36718,true
33.18.01.2002,36719,true
33.18.01.2003,36720,true
33.18.01.2004,36721,true
33.18.01.2005,36722,true
33.18.01.2006,36723,true
33.18.01.2007,36724,true
33.18.01.2008,36725,true
33.18.01.2009,36726,true
33.18.01.2010,36727,true
33.18.01.2011,36728,true
33.18.01.2012,36729,true
33.18.01.2013,36730,true
33.18.01.2014,36731,true
33.18.01.2015,36732,true
33.18.01.2016,36733,true
33.18.02.2001,36734,true
33.18.02.2002,36735,true
33.18.02.2003,36736,true
33.18.02.2004,36737,true
33.18.02.2005,36738,true
33.18.02.2006,36739,true
33.18.02.2007,36740,true
33.18.02.2008,36741,true
33.18.02.2009,36742,true
33.18.02.2010,36743,true
33.18.02.2011,36744,true
33.18.02.2012,36745,true
33.18.02.2013,36746,true
33.18.02.2014,36747,true
33.18.02.2015,36748,true
33.18.02.2016,36749,true
33.18.02.2017,36750,true
33.18.03.2001,36751,true
33.18.03.2002,36752,true
33.18.03.2003,36753,true
33.18.03.2004,36754,true
33.18.03.2005,36755,true
33.18.03.2006,36756,true
33.18.03.2007,36757,true
33.18.03.2008,36758,true
33.18.03.2009,36759,true
33.18.03.2010,36760,true
33.18.03.2011,36761,true
33.18.03.2012,36762,true
33.18.03.2013,36763,true
33.18.03.2014,36764,true
33.18.03.2015,36765,true
33.18.03.2016,36766,true
33.18.03.2017,36767,true
33.18.03.2018,36768,true
33.18.04.2001,36769,true
33.18.04.2002,36770,true
33.18.04.2003,36771,true
33.18.04.2004,36772,true
33.18.04.2005,36773,true
33.18.04.2006,36774,true
33.18.04.2007,36775,true
33.18.04.2008,36776,true
33.18.04.2009,36777,true
33.18.04.2010,36778,true
33.18.04.2011,36779,true
33.18.04.2012,36780,true
33.18.04.2013,36781,true
33.18.04.2014,36782,true
33.18.04.2015,36783,true
33.18.04.2016,36784,true
33.18.04.2017,36785,true
33.18.04.2018,36786,true
33.18.04.2019,36787,true
33.18.04.2020,36788,true
33.18.04.2021,36789,true
33.18.04.2022,36790,true
33.18.04.2023,36791,true
33.18.04.2024,36792,true
33.18.04.2025,36793,true
33.18.04.2026,36794,true
33.18.04.2027,36795,true
33.18.04.2028,36796,true
33.18.04.2029,36797,true
33.18.04.2030,36798,true
33.18.05.2001,36799,true
33.18.05.2002,36800,true
33.18.05.2003,36801,true
33.18.05.2004,36802,true
33.18.05.2005,36803,true
33.18.05.2006,36804,true
33.18.05.2007,36805,true
33.18.05.2008,36806,true
33.18.05.2009,36807,true
33.18.05.2010,36808,true
33.18.05.2011,36809,true
33.18.05.2012,36810,true
33.18.05.2013,36811,true
33.18.05.2014,36812,true
33.18.05.2015,36813,true
33.18.05.2016,36814,true
33.18.05.2017,36815,true
33.18.05.2018,36816,true
33.18.05.2019,36817,true
33.18.05.2020,36818,true
33.18.06.2001,36819,true
33.18.06.2002,36820,true
33.18.06.2003,36821,true
33.18.06.2004,36822,true
33.18.06.2005,36823,true
33.18.06.2006,36824,true
33.18.06.2007,36825,true
33.18.06.2008,36826,true
33.18.06.2009,36827,true
33.18.06.2010,36828,true
33.18.06.2011,36829,true
33.18.06.2012,36830,true
33.18.06.2013,36831,true
33.18.06.2014,36832,true
33.18.06.2015,36833,true
33.18.06.2016,36834,true
33.18.06.2017,36835,true
33.18.06.2018,36836,true
33.18.06.2019,36837,true
33.18.06.2020,36838,true
33.18.06.2021,36839,true
33.18.07.2001,36840,true
33.18.07.2002,36841,true
33.18.07.2003,36842,true
33.18.07.2004,36843,true
33.18.07.2005,36844,true
33.18.07.2006,36845,true
33.18.07.2007,36846,true
33.18.07.2008,36847,true
33.18.07.2009,36848,true
33.18.07.2010,36849,true
33.18.07.2011,36850,true
33.18.07.2012,36851,true
33.18.07.2013,36852,true
33.18.07.2014,36853,true
33.18.07.2015,36854,true
33.18.07.2016,36855,true
33.18.07.2017,36856,true
33.18.07.2018,36857,true
33.18.08.2001,36858,true
33.18.08.2002,36859,true
33.18.08.2003,36860,true
33.18.08.2004,36861,true
33.18.08.2005,36862,true
33.18.08.2006,36863,true
33.18.08.2007,36864,true
33.18.08.2008,36865,true
33.18.08.2009,36866,true
33.18.08.2010,36867,true
33.18.08.2011,36868,true
33.18.08.2012,36869,true
33.18.08.2013,36870,true
33.18.08.2014,36871,true
33.18.08.2015,36872,true
33.18.08.2016,36873,true
33.18.08.2017,36874,true
33.18.08.2018,36875,true
33.18.08.2019,36876,true
33.18.08.2020,36877,true
33.18.08.2021,36878,true
33.18.08.2022,36879,true
33.18.08.2023,36880,true
33.18.08.2024,36881,true
33.18.08.2025,36882,true
33.18.08.2026,36883,true
33.18.08.2027,36884,true
33.18.08.2028,36885,true
33.18.08.2029,36886,true
33.18.09.2001,36887,true
33.18.09.2002,36888,true
33.18.09.2003,36889,true
33.18.09.2004,36890,true
33.18.09.2005,36891,true
33.18.09.2006,36892,true
33.18.09.2007,36893,true
33.18.09.2008,36894,true
33.18.09.2009,36895,true
33.18.09.2010,36896,true
33.18.09.2011,36897,true
33.18.09.2012,36898,true
33.18.09.2013,36899,true
33.18.09.2014,36900,true
33.18.09.2015,36901,true
33.18.09.2016,36902,true
33.18.09.2017,36903,true
33.18.09.2018,36904,true
33.18.09.2019,36905,true
33.18.09.2020,36906,true
33.18.09.2021,36907,true
33.18.09.2022,36908,true
33.18.09.2023,36909,true
33.18.10.1005,36910,true
33.18.10.1007,36911,true
33.18.10.1012,36912,true
33.18.10.1013,36913,true
33.18.10.1015,36914,true
33.18.10.2001,36915,true
33.18.10.2002,36916,true
33.18.10.2003,36917,true
33.18.10.2004,36918,true
33.18.10.2006,36919,true
33.18.10.2008,36920,true
33.18.10.2009,36921,true
33.18.10.2010,36922,true
33.18.10.2011,36923,true
33.18.10.2014,36924,true
33.18.10.2016,36925,true
33.18.10.2017,36926,true
33.18.10.2018,36927,true
33.18.10.2019,36928,true
33.18.10.2020,36929,true
33.18.10.2021,36930,true
33.18.10.2022,36931,true
33.18.10.2023,36932,true
33.18.10.2024,36933,true
33.18.10.2025,36934,true
33.18.10.2026,36935,true
33.18.10.2027,36936,true
33.18.10.2028,36937,true
33.18.10.2029,36938,true
33.18.11.2001,36939,true
33.18.11.2002,36940,true
33.18.11.2003,36941,true
33.18.11.2004,36942,true
33.18.11.2005,36943,true
33.18.11.2006,36944,true
33.18.11.2007,36945,true
33.18.11.2008,36946,true
33.18.11.2009,36947,true
33.18.11.2010,36948,true
33.18.11.2011,36949,true
33.18.11.2012,36950,true
33.18.11.2013,36951,true
33.18.11.2014,36952,true
33.18.11.2015,36953,true
33.18.11.2016,36954,true
33.18.11.2017,36955,true
33.18.11.2018,36956,true
33.18.11.2019,36957,true
33.18.11.2020,36958,true
33.18.11.2021,36959,true
33.18.11.2022,36960,true
33.18.11.2023,36961,true
33.18.11.2024,36962,true
33.18.12.2001,36963,true
33.18.12.2002,36964,true
33.18.12.2003,36965,true
33.18.12.2004,36966,true
33.18.12.2005,36967,true
33.18.12.2006,36968,true
33.18.12.2007,36969,true
33.18.12.2008,36970,true
33.18.12.2009,36971,true
33.18.12.2010,36972,true
33.18.12.2011,36973,true
33.18.12.2012,36974,true
33.18.12.2013,36975,true
33.18.12.2014,36976,true
33.18.12.2015,36977,true
33.18.12.2016,36978,true
33.18.12.2017,36979,true
33.18.12.2018,36980,true
33.18.13.2001,36981,true
33.18.13.2002,36982,true
33.18.13.2003,36983,true
33.18.13.2004,36984,true
33.18.13.2005,36985,true
33.18.13.2006,36986,true
33.18.13.2007,36987,true
33.18.13.2008,36988,true
33.18.13.2009,36989,true
33.18.13.2010,36990,true
33.18.13.2011,36991,true
33.18.14.2001,36992,true
33.18.14.2002,36993,true
33.18.14.2003,36994,true
33.18.14.2004,36995,true
33.18.14.2005,36996,true
33.18.14.2006,36997,true
33.18.14.2007,36998,true
33.18.14.2008,36999,true
33.18.14.2009,37000,true
33.18.14.2010,37001,true
33.18.14.2011,37002,true
33.18.14.2012,37003,true
33.18.14.2013,37004,true
33.18.14.2014,37005,true
33.18.14.2015,37006,true
33.18.15.2001,37007,true
33.18.15.2002,37008,true
33.18.15.2003,37009,true
33.18.15.2004,37010,true
33.18.15.2005,37011,true
33.18.15.2006,37012,true
33.18.15.2007,37013,true
33.18.15.2008,37014,true
33.18.15.2009,37015,true
33.18.15.2010,37016,true
33.18.15.2011,37017,true
33.18.15.2012,37018,true
33.18.15.2013,37019,true
33.18.15.2014,37020,true
33.18.15.2015,37021,true
33.18.15.2016,37022,true
33.18.15.2017,37023,true
33.18.15.2018,37024,true
33.18.16.2001,37025,true
33.18.16.2002,37026,true
33.18.16.2003,37027,true
33.18.16.2004,37028,true
33.18.16.2005,37029,true
33.18.16.2006,37030,true
33.18.16.2007,37031,true
33.18.16.2008,37032,true
33.18.16.2009,37033,true
33.18.16.2010,37034,true
33.18.16.2011,37035,true
33.18.16.2012,37036,true
33.18.16.2013,37037,true
33.18.16.2014,37038,true
33.18.16.2015,37039,true
33.18.16.2016,37040,true
33.18.16.2017,37041,true
33.18.16.2018,37042,true
33.18.16.2019,37043,true
33.18.16.2020,37044,true
33.18.16.2021,37045,true
33.18.16.2022,37046,true
33.18.17.2001,37047,true
33.18.17.2002,37048,true
33.18.17.2003,37049,true
33.18.17.2004,37050,true
33.18.17.2005,37051,true
33.18.17.2006,37052,true
33.18.17.2007,37053,true
33.18.17.2008,37054,true
33.18.17.2009,37055,true
33.18.17.2010,37056,true
33.18.17.2011,37057,true
33.18.17.2012,37058,true
33.18.17.2013,37059,true
33.18.17.2014,37060,true
33.18.17.2015,37061,true
33.18.18.2001,37062,true
33.18.18.2002,37063,true
33.18.18.2003,37064,true
33.18.18.2004,37065,true
33.18.18.2005,37066,true
33.18.18.2006,37067,true
33.18.18.2007,37068,true
33.18.18.2008,37069,true
33.18.18.2009,37070,true
33.18.18.2010,37071,true
33.18.18.2011,37072,true
33.18.18.2012,37073,true
33.18.18.2013,37074,true
33.18.19.2001,37075,true
33.18.19.2002,37076,true
33.18.19.2003,37077,true
33.18.19.2004,37078,true
33.18.19.2005,37079,true
33.18.19.2006,37080,true
33.18.19.2007,37081,true
33.18.19.2008,37082,true
33.18.19.2009,37083,true
33.18.19.2010,37084,true
33.18.19.2011,37085,true
33.18.19.2012,37086,true
33.18.19.2013,37087,true
33.18.19.2014,37088,true
33.18.19.2015,37089,true
33.18.19.2016,37090,true
33.18.19.2017,37091,true
33.18.19.2018,37092,true
33.18.19.2019,37093,true
33.18.19.2020,37094,true
33.18.19.2021,37095,true
33.18.20.2001,37096,true
33.18.20.2002,37097,true
33.18.20.2003,37098,true
33.18.20.2004,37099,true
33.18.20.2005,37100,true
33.18.20.2006,37101,true
33.18.20.2007,37102,true
33.18.20.2008,37103,true
33.18.20.2009,37104,true
33.18.20.2010,37105,true
33.18.20.2011,37106,true
33.18.20.2012,37107,true
33.18.21.2001,37108,true
33.18.21.2002,37109,true
33.18.21.2003,37110,true
33.18.21.2004,37111,true
33.18.21.2005,37112,true
33.18.21.2006,37113,true
33.18.21.2007,37114,true
33.18.21.2008,37115,true
33.18.21.2009,37116,true
33.18.21.2010,37117,true
33.18.21.2011,37118,true
33.18.21.2012,37119,true
33.18.21.2013,37120,true
33.18.21.2014,37121,true
33.18.21.2015,37122,true
33.18.21.2016,37123,true
33.19.01.2001,37124,true
33.19.01.2002,37125,true
33.19.01.2003,37126,true
33.19.01.2004,37127,true
33.19.01.2005,37128,true
33.19.01.2006,37129,true
33.19.01.2007,37130,true
33.19.01.2008,37131,true
33.19.01.2009,37132,true
33.19.01.2010,37133,true
33.19.01.2011,37134,true
33.19.01.2012,37135,true
33.19.01.2013,37136,true
33.19.01.2014,37137,true
33.19.01.2015,37138,true
33.19.02.1001,37139,true
33.19.02.1004,37140,true
33.19.02.1005,37141,true
33.19.02.1006,37142,true
33.19.02.1007,37143,true
33.19.02.1008,37144,true
33.19.02.1009,37145,true
33.19.02.1017,37146,true
33.19.02.1018,37147,true
33.19.02.2002,37148,true
33.19.02.2003,37149,true
33.19.02.2010,37150,true
33.19.02.2011,37151,true
33.19.02.2012,37152,true
33.19.02.2013,37153,true
33.19.02.2014,37154,true
33.19.02.2015,37155,true
33.19.02.2016,37156,true
33.19.02.2019,37157,true
33.19.02.2020,37158,true
33.19.02.2021,37159,true
33.19.02.2022,37160,true
33.19.02.2023,37161,true
33.19.02.2024,37162,true
33.19.02.2025,37163,true
33.19.03.2001,37164,true
33.19.03.2002,37165,true
33.19.03.2003,37166,true
33.19.03.2004,37167,true
33.19.03.2005,37168,true
33.19.03.2006,37169,true
33.19.03.2007,37170,true
33.19.03.2008,37171,true
33.19.03.2009,37172,true
33.19.03.2010,37173,true
33.19.03.2011,37174,true
33.19.03.2012,37175,true
33.19.03.2013,37176,true
33.19.03.2014,37177,true
33.19.04.2001,37178,true
33.19.04.2002,37179,true
33.19.04.2003,37180,true
33.19.04.2004,37181,true
33.19.04.2005,37182,true
33.19.04.2006,37183,true
33.19.04.2007,37184,true
33.19.04.2008,37185,true
33.19.04.2009,37186,true
33.19.04.2010,37187,true
33.19.04.2011,37188,true
33.19.04.2012,37189,true
33.19.04.2013,37190,true
33.19.04.2014,37191,true
33.19.04.2015,37192,true
33.19.04.2016,37193,true
33.19.05.2001,37194,true
33.19.05.2002,37195,true
33.19.05.2003,37196,true
33.19.05.2004,37197,true
33.19.05.2005,37198,true
33.19.05.2006,37199,true
33.19.05.2007,37200,true
33.19.05.2008,37201,true
33.19.05.2009,37202,true
33.19.05.2010,37203,true
33.19.05.2011,37204,true
33.19.06.2001,37205,true
33.19.06.2002,37206,true
33.19.06.2003,37207,true
33.19.06.2004,37208,true
33.19.06.2005,37209,true
33.19.06.2006,37210,true
33.19.06.2007,37211,true
33.19.06.2008,37212,true
33.19.06.2009,37213,true
33.19.06.2010,37214,true
33.19.06.2011,37215,true
33.19.06.2012,37216,true
33.19.07.2001,37217,true
33.19.07.2002,37218,true
33.19.07.2003,37219,true
33.19.07.2004,37220,true
33.19.07.2005,37221,true
33.19.07.2006,37222,true
33.19.07.2007,37223,true
33.19.07.2008,37224,true
33.19.07.2009,37225,true
33.19.07.2010,37226,true
33.19.08.2001,37227,true
33.19.08.2002,37228,true
33.19.08.2003,37229,true
33.19.08.2004,37230,true
33.19.08.2005,37231,true
33.19.08.2006,37232,true
33.19.08.2007,37233,true
33.19.08.2008,37234,true
33.19.08.2009,37235,true
33.19.08.2010,37236,true
33.19.08.2011,37237,true
33.19.09.2001,37238,true
33.19.09.2002,37239,true
33.19.09.2003,37240,true
33.19.09.2004,37241,true
33.19.09.2005,37242,true
33.19.09.2006,37243,true
33.19.09.2007,37244,true
33.19.09.2008,37245,true
33.19.09.2009,37246,true
33.19.09.2010,37247,true
33.19.09.2011,37248,true
33.19.09.2012,37249,true
33.19.09.2013,37250,true
33.19.09.2014,37251,true
33.19.09.2015,37252,true
33.19.09.2016,37253,true
33.19.09.2017,37254,true
33.19.09.2018,37255,true
33.20.01.2001,37256,true
33.20.01.2002,37257,true
33.20.01.2003,37258,true
33.20.01.2004,37259,true
33.20.01.2005,37260,true
33.20.01.2006,37261,true
33.20.01.2007,37262,true
33.20.01.2008,37263,true
33.20.01.2009,37264,true
33.20.01.2010,37265,true
33.20.01.2011,37266,true
33.20.01.2012,37267,true
33.20.01.2013,37268,true
33.20.01.2014,37269,true
33.20.01.2015,37270,true
33.20.01.2016,37271,true
33.20.01.2017,37272,true
33.20.01.2018,37273,true
33.20.02.2001,37274,true
33.20.02.2002,37275,true
33.20.02.2003,37276,true
33.20.02.2004,37277,true
33.20.02.2005,37278,true
33.20.02.2006,37279,true
33.20.02.2007,37280,true
33.20.02.2008,37281,true
33.20.02.2009,37282,true
33.20.02.2010,37283,true
33.20.02.2011,37284,true
33.20.02.2012,37285,true
33.20.03.2001,37286,true
33.20.03.2002,37287,true
33.20.03.2003,37288,true
33.20.03.2004,37289,true
33.20.03.2005,37290,true
33.20.03.2006,37291,true
33.20.03.2007,37292,true
33.20.03.2008,37293,true
33.20.03.2009,37294,true
33.20.03.2010,37295,true
33.20.03.2011,37296,true
33.20.03.2012,37297,true
33.20.03.2013,37298,true
33.20.03.2014,37299,true
33.20.03.2015,37300,true
33.20.04.2001,37301,true
33.20.04.2002,37302,true
33.20.04.2003,37303,true
33.20.04.2004,37304,true
33.20.04.2005,37305,true
33.20.04.2006,37306,true
33.20.04.2007,37307,true
33.20.04.2008,37308,true
33.20.04.2009,37309,true
33.20.04.2010,37310,true
33.20.04.2011,37311,true
33.20.04.2012,37312,true
33.20.04.2013,37313,true
33.20.04.2014,37314,true
33.20.04.2015,37315,true
33.20.04.2016,37316,true
33.20.04.2017,37317,true
33.20.04.2018,37318,true
33.20.05.2001,37319,true
33.20.05.2002,37320,true
33.20.05.2003,37321,true
33.20.05.2004,37322,true
33.20.05.2005,37323,true
33.20.05.2006,37324,true
33.20.05.2007,37325,true
33.20.05.2008,37326,true
33.20.05.2009,37327,true
33.20.05.2010,37328,true
33.20.05.2011,37329,true
33.20.06.1001,37330,true
33.20.06.1002,37331,true
33.20.06.1003,37332,true
33.20.06.1004,37333,true
33.20.06.1005,37334,true
33.20.06.1006,37335,true
33.20.06.1007,37336,true
33.20.06.1008,37337,true
33.20.06.1009,37338,true
33.20.06.1010,37339,true
33.20.06.1011,37340,true
33.20.06.2012,37341,true
33.20.06.2013,37342,true
33.20.06.2014,37343,true
33.20.06.2015,37344,true
33.20.06.2016,37345,true
33.20.07.2001,37346,true
33.20.07.2009,37347,true
33.20.07.2010,37348,true
33.20.07.2011,37349,true
33.20.07.2012,37350,true
33.20.07.2013,37351,true
33.20.07.2014,37352,true
33.20.07.2015,37353,true
33.20.08.2001,37354,true
33.20.08.2002,37355,true
33.20.08.2003,37356,true
33.20.08.2004,37357,true
33.20.08.2005,37358,true
33.20.08.2006,37359,true
33.20.08.2007,37360,true
33.20.08.2008,37361,true
33.20.08.2009,37362,true
33.20.08.2010,37363,true
33.20.08.2011,37364,true
33.20.08.2012,37365,true
33.20.09.2001,37366,true
33.20.09.2002,37367,true
33.20.09.2003,37368,true
33.20.09.2004,37369,true
33.20.09.2005,37370,true
33.20.09.2006,37371,true
33.20.09.2007,37372,true
33.20.09.2008,37373,true
33.20.09.2009,37374,true
33.20.09.2010,37375,true
33.20.09.2011,37376,true
33.20.09.2020,37377,true
33.20.10.2001,37378,true
33.20.10.2002,37379,true
33.20.10.2003,37380,true
33.20.10.2004,37381,true
33.20.11.2001,37382,true
33.20.11.2002,37383,true
33.20.11.2003,37384,true
33.20.11.2004,37385,true
33.20.11.2005,37386,true
33.20.11.2006,37387,true
33.20.11.2007,37388,true
33.20.11.2008,37389,true
33.20.11.2009,37390,true
33.20.11.2010,37391,true
33.20.11.2011,37392,true
33.20.11.2012,37393,true
33.20.11.2013,37394,true
33.20.11.2014,37395,true
33.20.11.2015,37396,true
33.20.12.2001,37397,true
33.20.12.2002,37398,true
33.20.12.2003,37399,true
33.20.12.2004,37400,true
33.20.12.2005,37401,true
33.20.12.2006,37402,true
33.20.12.2007,37403,true
33.20.12.2008,37404,true
33.20.12.2009,37405,true
33.20.12.2010,37406,true
33.20.12.2011,37407,true
33.20.12.2012,37408,true
33.20.12.2013,37409,true
33.20.12.2014,37410,true
33.20.12.2015,37411,true
33.20.13.2001,37412,true
33.20.13.2002,37413,true
33.20.13.2003,37414,true
33.20.13.2004,37415,true
33.20.13.2005,37416,true
33.20.13.2006,37417,true
33.20.13.2007,37418,true
33.20.13.2008,37419,true
33.20.13.2009,37420,true
33.20.13.2010,37421,true
33.20.13.2011,37422,true
33.20.13.2012,37423,true
33.20.14.2001,37424,true
33.20.14.2002,37425,true
33.20.14.2003,37426,true
33.20.14.2004,37427,true
33.20.14.2005,37428,true
33.20.14.2006,37429,true
33.20.14.2007,37430,true
33.20.14.2008,37431,true
33.20.14.2009,37432,true
33.20.14.2010,37433,true
33.20.14.2011,37434,true
33.20.15.2001,37435,true
33.20.15.2002,37436,true
33.20.15.2003,37437,true
33.20.15.2004,37438,true
33.20.15.2005,37439,true
33.20.15.2006,37440,true
33.20.15.2007,37441,true
33.20.15.2008,37442,true
33.20.16.2001,37443,true
33.20.16.2002,37444,true
33.20.16.2003,37445,true
33.20.16.2004,37446,true
33.20.16.2005,37447,true
33.20.16.2006,37448,true
33.20.16.2007,37449,true
33.20.16.2008,37450,true
33.21.01.2001,37451,true
33.21.01.2002,37452,true
33.21.01.2003,37453,true
33.21.01.2004,37454,true
33.21.01.2005,37455,true
33.21.01.2006,37456,true
33.21.01.2007,37457,true
33.21.01.2008,37458,true
33.21.01.2009,37459,true
33.21.01.2010,37460,true
33.21.01.2011,37461,true
33.21.01.2012,37462,true
33.21.01.2013,37463,true
33.21.01.2014,37464,true
33.21.01.2015,37465,true
33.21.01.2016,37466,true
33.21.01.2017,37467,true
33.21.01.2018,37468,true
33.21.01.2019,37469,true
33.21.02.2001,37470,true
33.21.02.2002,37471,true
33.21.02.2003,37472,true
33.21.02.2004,37473,true
33.21.02.2005,37474,true
33.21.02.2006,37475,true
33.21.02.2007,37476,true
33.21.02.2008,37477,true
33.21.02.2009,37478,true
33.21.02.2010,37479,true
33.21.02.2011,37480,true
33.21.02.2012,37481,true
33.21.03.2001,37482,true
33.21.03.2002,37483,true
33.21.03.2003,37484,true
33.21.03.2004,37485,true
33.21.03.2005,37486,true
33.21.03.2006,37487,true
33.21.03.2007,37488,true
33.21.03.2008,37489,true
33.21.03.2009,37490,true
33.21.03.2010,37491,true
33.21.03.2011,37492,true
33.21.03.2012,37493,true
33.21.03.2013,37494,true
33.21.03.2014,37495,true
33.21.03.2015,37496,true
33.21.03.2016,37497,true
33.21.03.2017,37498,true
33.21.03.2018,37499,true
33.21.03.2019,37500,true
33.21.03.2020,37501,true
33.21.04.2001,37502,true
33.21.04.2002,37503,true
33.21.04.2003,37504,true
33.21.04.2004,37505,true
33.21.04.2005,37506,true
33.21.04.2006,37507,true
33.21.04.2007,37508,true
33.21.04.2008,37509,true
33.21.04.2009,37510,true
33.21.04.2010,37511,true
33.21.04.2011,37512,true
33.21.04.2012,37513,true
33.21.04.2013,37514,true
33.21.04.2014,37515,true
33.21.04.2015,37516,true
33.21.04.2016,37517,true
33.21.04.2017,37518,true
33.21.04.2018,37519,true
33.21.04.2019,37520,true
33.21.04.2020,37521,true
33.21.05.2001,37522,true
33.21.05.2002,37523,true
33.21.05.2003,37524,true
33.21.05.2004,37525,true
33.21.05.2005,37526,true
33.21.05.2006,37527,true
33.21.05.2007,37528,true
33.21.05.2008,37529,true
33.21.05.2009,37530,true
33.21.05.2010,37531,true
33.21.05.2011,37532,true
33.21.05.2012,37533,true
33.21.05.2013,37534,true
33.21.05.2014,37535,true
33.21.05.2015,37536,true
33.21.05.2016,37537,true
33.21.05.2017,37538,true
33.21.06.2001,37539,true
33.21.06.2002,37540,true
33.21.06.2003,37541,true
33.21.06.2004,37542,true
33.21.06.2005,37543,true
33.21.06.2006,37544,true
33.21.06.2007,37545,true
33.21.06.2008,37546,true
33.21.06.2009,37547,true
33.21.06.2010,37548,true
33.21.06.2011,37549,true
33.21.06.2012,37550,true
33.21.06.2013,37551,true
33.21.06.2014,37552,true
33.21.06.2015,37553,true
33.21.06.2016,37554,true
33.21.06.2017,37555,true
33.21.06.2018,37556,true
33.21.06.2019,37557,true
33.21.06.2020,37558,true
33.21.06.2021,37559,true
33.21.07.2001,37560,true
33.21.07.2002,37561,true
33.21.07.2003,37562,true
33.21.07.2004,37563,true
33.21.07.2005,37564,true
33.21.07.2006,37565,true
33.21.07.2007,37566,true
33.21.07.2008,37567,true
33.21.07.2009,37568,true
33.21.07.2010,37569,true
33.21.07.2011,37570,true
33.21.07.2012,37571,true
33.21.07.2013,37572,true
33.21.07.2015,37573,true
33.21.07.2016,37574,true
33.21.07.2017,37575,true
33.21.08.2001,37576,true
33.21.08.2002,37577,true
33.21.08.2003,37578,true
33.21.08.2004,37579,true
33.21.08.2005,37580,true
33.21.08.2006,37581,true
33.21.08.2007,37582,true
33.21.08.2008,37583,true
33.21.08.2009,37584,true
33.21.08.2010,37585,true
33.21.08.2011,37586,true
33.21.08.2012,37587,true
33.21.08.2013,37588,true
33.21.08.2014,37589,true
33.21.08.2015,37590,true
33.21.08.2016,37591,true
33.21.08.2017,37592,true
33.21.08.2018,37593,true
33.21.09.2001,37594,true
33.21.09.2002,37595,true
33.21.09.2003,37596,true
33.21.09.2004,37597,true
33.21.09.2005,37598,true
33.21.09.2006,37599,true
33.21.09.2007,37600,true
33.21.09.2008,37601,true
33.21.09.2009,37602,true
33.21.09.2010,37603,true
33.21.09.2011,37604,true
33.21.09.2012,37605,true
33.21.09.2013,37606,true
33.21.09.2014,37607,true
33.21.09.2015,37608,true
33.21.09.2016,37609,true
33.21.09.2017,37610,true
33.21.10.2001,37611,true
33.21.10.2002,37612,true
33.21.10.2003,37613,true
33.21.10.2004,37614,true
33.21.10.2005,37615,true
33.21.10.2006,37616,true
33.21.10.2007,37617,true
33.21.10.2008,37618,true
33.21.10.2009,37619,true
33.21.10.2010,37620,true
33.21.10.2011,37621,true
33.21.10.2012,37622,true
33.21.10.2013,37623,true
33.21.10.2014,37624,true
33.21.10.2015,37625,true
33.21.11.1014,37626,true
33.21.11.1015,37627,true
33.21.11.1016,37628,true
33.21.11.1017,37629,true
33.21.11.1018,37630,true
33.21.11.1019,37631,true
33.21.11.2001,37632,true
33.21.11.2002,37633,true
33.21.11.2003,37634,true
33.21.11.2004,37635,true
33.21.11.2005,37636,true
33.21.11.2006,37637,true
33.21.11.2007,37638,true
33.21.11.2008,37639,true
33.21.11.2009,37640,true
33.21.11.2010,37641,true
33.21.11.2011,37642,true
33.21.11.2012,37643,true
33.21.11.2013,37644,true
33.21.12.2001,37645,true
33.21.12.2002,37646,true
33.21.12.2003,37647,true
33.21.12.2004,37648,true
33.21.12.2005,37649,true
33.21.12.2006,37650,true
33.21.12.2007,37651,true
33.21.12.2008,37652,true
33.21.12.2009,37653,true
33.21.12.2010,37654,true
33.21.12.2011,37655,true
33.21.12.2012,37656,true
33.21.12.2013,37657,true
33.21.12.2014,37658,true
33.21.12.2015,37659,true
33.21.12.2016,37660,true
33.21.12.2017,37661,true
33.21.12.2018,37662,true
33.21.12.2019,37663,true
33.21.12.2020,37664,true
33.21.12.2021,37665,true
33.21.13.2001,37666,true
33.21.13.2002,37667,true
33.21.13.2003,37668,true
33.21.13.2004,37669,true
33.21.13.2005,37670,true
33.21.13.2006,37671,true
33.21.13.2007,37672,true
33.21.13.2008,37673,true
33.21.13.2009,37674,true
33.21.13.2010,37675,true
33.21.13.2011,37676,true
33.21.13.2012,37677,true
33.21.13.2013,37678,true
33.21.13.2014,37679,true
33.21.13.2015,37680,true
33.21.13.2016,37681,true
33.21.13.2017,37682,true
33.21.13.2018,37683,true
33.21.13.2019,37684,true
33.21.13.2020,37685,true
33.21.14.2001,37686,true
33.21.14.2002,37687,true
